DATE OCC,AREA ,AREA NAME,Part 1-2,Crm Cd,Crm Cd Desc,DR_NO
2018,06,Hollywood,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,12
2018,13,Newton,2,647,THROWING OBJECT AT MOVING VEHICLE,14
2018,05,Harbor,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,11
2011,04,Hollenbeck,2,901,VIOLATION OF RESTRAINING ORDER,50
2016,07,Wilshire,2,900,VIOLATION OF COURT ORDER,85
2018,07,Wilshire,2,860,BATTERY WITH SEXUAL CONTACT,64
2018,09,Van Nuys,1,520,VEHICLE - ATTEMPT STOLEN,19
2018,18,Southeast,1,310,BURGLARY,633
2016,04,Hollenbeck,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",21
2011,02,Rampart,2,948,BIGAMY,1
2016,13,Newton,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,11
2015,06,Hollywood,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",15
2015,15,N Hollywood,1,475,"THEFT, COIN MACHINE - ATTEMPT",2
2019,15,N Hollywood,2,910,KIDNAPPING,2
2016,15,N Hollywood,1,474,"THEFT, COIN MACHINE - PETTY ($950 & UNDER)",7
2015,08,West LA,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),5
2014,18,Southeast,1,520,VEHICLE - ATTEMPT STOLEN,14
2016,04,Hollenbeck,2,662,"BUNCO, GRAND THEFT",24
2013,02,Rampart,1,351,PURSE SNATCHING,6
2015,01,Central,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,432
2012,12,77th Street,1,350,"THEFT, PERSON",148
2011,19,Mission,2,762,LEWD CONDUCT,5
2018,21,Topanga,2,753,DISCHARGE FIREARMS/SHOTS FIRED,8
2015,05,Harbor,2,903,CONTEMPT OF COURT,20
2018,04,Hollenbeck,1,441,THEFT PLAIN - ATTEMPT,4
2011,21,Topanga,2,434,FALSE IMPRISONMENT,5
2013,02,Rampart,2,661,UNAUTHORIZED COMPUTER ACCESS,4
2014,21,Topanga,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),18
2017,17,Devonshire,1,520,VEHICLE - ATTEMPT STOLEN,9
2017,08,West LA,2,661,UNAUTHORIZED COMPUTER ACCESS,22
2015,02,Rampart,1,441,THEFT PLAIN - ATTEMPT,7
2013,07,Wilshire,2,933,PROWLER,3
2017,14,Pacific,1,121,"RAPE, FORCIBLE",66
2012,13,Newton,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,3
2012,01,Central,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,3
2015,09,Van Nuys,2,903,CONTEMPT OF COURT,109
2012,12,77th Street,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,3
2015,08,West LA,1,444,DISHONEST EMPLOYEE - PETTY THEFT,1
2010,02,Rampart,2,900,VIOLATION OF COURT ORDER,150
2012,21,Topanga,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),348
2010,11,Northeast,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",609
2019,12,77th Street,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),8
2013,21,Topanga,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),797
2018,17,Devonshire,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,210
2014,16,Foothill,2,860,BATTERY WITH SEXUAL CONTACT,62
2019,03,Southwest,1,353,DRUNK ROLL,1
2010,14,Pacific,1,440,THEFT PLAIN - PETTY ($950 & UNDER),889
2019,19,Mission,2,814,CHILD PORNOGRAPHY,7
2019,02,Rampart,2,434,FALSE IMPRISONMENT,1
2015,11,Northeast,1,330,BURGLARY FROM VEHICLE,702
2011,16,Foothill,1,251,SHOTS FIRED AT INHABITED DWELLING,8
2015,14,Pacific,1,110,CRIMINAL HOMICIDE,9
2019,10,West Valley,1,487,BOAT - STOLEN,4
2017,06,Hollywood,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",1
2012,17,Devonshire,2,354,THEFT OF IDENTITY,821
2016,09,Van Nuys,2,623,BATTERY POLICE (SIMPLE),19
2011,11,Northeast,2,438,RECKLESS DRIVING,5
2012,17,Devonshire,1,330,BURGLARY FROM VEHICLE,966
2016,12,77th Street,2,813,CHILD ANNOYING (17YRS & UNDER),35
2010,08,West LA,1,441,THEFT PLAIN - ATTEMPT,9
2017,01,Central,1,352,PICKPOCKET,45
2018,17,Devonshire,2,943,CRUELTY TO ANIMALS,2
2016,01,Central,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),17
2014,10,West Valley,2,901,VIOLATION OF RESTRAINING ORDER,114
2018,05,Harbor,2,952,ABORTION/ILLEGAL,1
2015,11,Northeast,1,440,THEFT PLAIN - PETTY ($950 & UNDER),648
2015,03,Southwest,2,814,CHILD PORNOGRAPHY,1
2011,15,N Hollywood,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),1
2017,19,Mission,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,771
2017,01,Central,2,944,CONSPIRACY,1
2019,08,West LA,1,648,ARSON,11
2019,07,Wilshire,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2
2017,05,Harbor,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),38
2012,11,Northeast,2,920,KIDNAPPING - GRAND ATTEMPT,8
2011,14,Pacific,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",10
2018,19,Mission,1,443,SHOPLIFTING - ATTEMPT,1
2012,20,Olympic,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,8
2016,05,Harbor,2,753,DISCHARGE FIREARMS/SHOTS FIRED,29
2012,15,N Hollywood,2,886,DISTURBING THE PEACE,31
2015,20,Olympic,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,77
2013,13,Newton,2,649,DOCUMENT FORGERY / STOLEN FELONY,95
2011,04,Hollenbeck,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",71
2016,06,Hollywood,1,352,PICKPOCKET,21
2019,04,Hollenbeck,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),40
2018,11,Northeast,2,237,CHILD NEGLECT (SEE 300 W.I.C.),12
2013,16,Foothill,2,662,"BUNCO, GRAND THEFT",21
2014,05,Harbor,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),2
2019,06,Hollywood,2,435,LYNCHING,1
2010,17,Devonshire,2,949,ILLEGAL DUMPING,5
2018,20,Olympic,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",39
2011,01,Central,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),7
2016,19,Mission,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,246
2017,16,Foothill,2,622,BATTERY ON A FIREFIGHTER,2
2016,19,Mission,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",1
2019,14,Pacific,1,330,BURGLARY FROM VEHICLE,941
2019,14,Pacific,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",12
2018,07,Wilshire,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),3
2017,17,Devonshire,1,351,PURSE SNATCHING,1
2010,13,Newton,2,946,OTHER MISCELLANEOUS CRIME,178
2019,16,Foothill,2,753,DISCHARGE FIREARMS/SHOTS FIRED,25
2019,09,Van Nuys,2,623,BATTERY POLICE (SIMPLE),19
2017,09,Van Nuys,1,444,DISHONEST EMPLOYEE - PETTY THEFT,1
2013,10,West Valley,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,426
2015,18,Southeast,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,2
2011,21,Topanga,2,662,"BUNCO, GRAND THEFT",41
2011,15,N Hollywood,2,900,VIOLATION OF COURT ORDER,90
2010,14,Pacific,2,438,RECKLESS DRIVING,1
2018,18,Southeast,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",647
2019,09,Van Nuys,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,1
2016,04,Hollenbeck,2,920,KIDNAPPING - GRAND ATTEMPT,3
2016,19,Mission,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",456
2019,13,Newton,1,310,BURGLARY,379
2011,21,Topanga,2,805,PIMPING,3
2013,02,Rampart,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",171
2014,12,77th Street,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),2
2019,19,Mission,2,647,THROWING OBJECT AT MOVING VEHICLE,8
2012,19,Mission,2,888,TRESPASSING,71
2011,05,Harbor,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",23
2019,08,West LA,2,664,"BUNCO, PETTY THEFT",60
2014,03,Southwest,2,434,FALSE IMPRISONMENT,4
2018,19,Mission,1,220,ATTEMPTED ROBBERY,47
2011,16,Foothill,2,763,STALKING,9
2012,02,Rampart,2,661,UNAUTHORIZED COMPUTER ACCESS,2
2017,21,Topanga,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),516
2011,02,Rampart,2,805,PIMPING,1
2016,09,Van Nuys,1,820,ORAL COPULATION,12
2015,01,Central,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",476
2015,17,Devonshire,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,219
2017,12,77th Street,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",9
2018,03,Southwest,1,350,"THEFT, PERSON",294
2013,08,West LA,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),16
2011,02,Rampart,2,762,LEWD CONDUCT,5
2019,14,Pacific,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),12
2016,11,Northeast,2,933,PROWLER,4
2012,03,Southwest,2,434,FALSE IMPRISONMENT,5
2013,01,Central,2,437,RESISTING ARREST,23
2012,12,77th Street,2,623,BATTERY POLICE (SIMPLE),48
2015,13,Newton,2,940,EXTORTION,13
2011,17,Devonshire,2,755,BOMB SCARE,9
2013,21,Topanga,2,940,EXTORTION,3
2017,09,Van Nuys,1,510,VEHICLE - STOLEN,713
2013,14,Pacific,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,4
2013,08,West LA,2,910,KIDNAPPING,4
2015,03,Southwest,1,310,BURGLARY,824
2010,16,Foothill,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,3
2019,21,Topanga,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),1
2010,05,Harbor,2,664,"BUNCO, PETTY THEFT",2
2014,19,Mission,2,920,KIDNAPPING - GRAND ATTEMPT,2
2010,11,Northeast,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",18
2016,21,Topanga,1,520,VEHICLE - ATTEMPT STOLEN,29
2014,20,Olympic,1,122,"RAPE, ATTEMPTED",10
2019,16,Foothill,2,924,TELEPHONE PROPERTY - DAMAGE,1
2010,11,Northeast,2,647,THROWING OBJECT AT MOVING VEHICLE,9
2011,10,West Valley,1,330,BURGLARY FROM VEHICLE,755
2018,05,Harbor,2,439,FALSE POLICE REPORT,1
2011,17,Devonshire,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,4
2018,19,Mission,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",9
2019,07,Wilshire,1,480,BIKE - STOLEN,94
2011,08,West LA,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",3
2010,20,Olympic,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),64
2018,05,Harbor,2,903,CONTEMPT OF COURT,7
2019,21,Topanga,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,430
2017,12,77th Street,2,924,TELEPHONE PROPERTY - DAMAGE,1
2018,11,Northeast,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),6
2014,03,Southwest,2,901,VIOLATION OF RESTRAINING ORDER,109
2016,15,N Hollywood,1,122,"RAPE, ATTEMPTED",2
2018,05,Harbor,1,474,"THEFT, COIN MACHINE - PETTY ($950 & UNDER)",1
2010,14,Pacific,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),2
2014,07,Wilshire,2,652,DOCUMENT WORTHLESS ($200 & UNDER),1
2015,12,77th Street,1,210,ROBBERY,927
2014,07,Wilshire,1,122,"RAPE, ATTEMPTED",2
2018,07,Wilshire,2,624,BATTERY - SIMPLE ASSAULT,769
2011,02,Rampart,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",20
2011,01,Central,2,884,FAILURE TO DISPERSE,2
2019,07,Wilshire,2,666,"BUNCO, ATTEMPT",1
2015,18,Southeast,2,436,LYNCHING - ATTEMPTED,2
2011,19,Mission,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",3
2017,04,Hollenbeck,1,510,VEHICLE - STOLEN,1244
2019,07,Wilshire,1,350,"THEFT, PERSON",93
2019,19,Mission,1,440,THEFT PLAIN - PETTY ($950 & UNDER),452
2011,09,Van Nuys,1,220,ATTEMPTED ROBBERY,41
2013,16,Foothill,2,660,COUNTERFEIT,1
2014,13,Newton,1,330,BURGLARY FROM VEHICLE,630
2016,21,Topanga,2,439,FALSE POLICE REPORT,2
2012,11,Northeast,2,438,RECKLESS DRIVING,1
2017,09,Van Nuys,1,761,BRANDISH WEAPON,113
2017,09,Van Nuys,2,920,KIDNAPPING - GRAND ATTEMPT,4
2018,03,Southwest,2,901,VIOLATION OF RESTRAINING ORDER,140
2011,19,Mission,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),5
2012,18,Southeast,2,622,BATTERY ON A FIREFIGHTER,1
2018,06,Hollywood,2,624,BATTERY - SIMPLE ASSAULT,1076
2011,01,Central,2,860,BATTERY WITH SEXUAL CONTACT,67
2014,01,Central,2,434,FALSE IMPRISONMENT,9
2019,12,77th Street,2,623,BATTERY POLICE (SIMPLE),39
2014,08,West LA,2,910,KIDNAPPING,1
2019,18,Southeast,1,113,"MANSLAUGHTER, NEGLIGENT",1
2010,01,Central,2,647,THROWING OBJECT AT MOVING VEHICLE,7
2014,15,N Hollywood,2,940,EXTORTION,10
2017,10,West Valley,1,330,BURGLARY FROM VEHICLE,771
2014,02,Rampart,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,9
2012,01,Central,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),2
2012,20,Olympic,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),100
2011,18,Southeast,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),208
2012,08,West LA,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,8
2012,12,77th Street,1,320,"BURGLARY, ATTEMPTED",140
2010,04,Hollenbeck,2,949,ILLEGAL DUMPING,2
2017,06,Hollywood,1,220,ATTEMPTED ROBBERY,55
2015,11,Northeast,2,850,INDECENT EXPOSURE,14
2017,04,Hollenbeck,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",3
2015,20,Olympic,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),450
2017,15,N Hollywood,2,755,BOMB SCARE,2
2014,03,Southwest,2,886,DISTURBING THE PEACE,13
2010,07,Wilshire,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,4
2019,10,West Valley,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,5
2016,20,Olympic,1,474,"THEFT, COIN MACHINE - PETTY ($950 & UNDER)",4
2019,11,Northeast,2,660,COUNTERFEIT,2
2012,12,77th Street,1,450,THEFT FROM PERSON - ATTEMPT,1
2019,08,West LA,1,487,BOAT - STOLEN,1
2018,12,77th Street,1,122,"RAPE, ATTEMPTED",8
2019,13,Newton,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,2
2017,03,Southwest,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,3
2016,06,Hollywood,2,753,DISCHARGE FIREARMS/SHOTS FIRED,8
2010,19,Mission,1,450,THEFT FROM PERSON - ATTEMPT,1
2016,21,Topanga,2,437,RESISTING ARREST,14
2018,16,Foothill,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),2
2018,20,Olympic,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,121
2014,14,Pacific,2,928,THREATENING PHONE CALLS/LETTERS,4
2011,03,Southwest,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,10
2012,09,Van Nuys,2,237,CHILD NEGLECT (SEE 300 W.I.C.),44
2013,09,Van Nuys,2,901,VIOLATION OF RESTRAINING ORDER,83
2017,19,Mission,2,928,THREATENING PHONE CALLS/LETTERS,9
2012,04,Hollenbeck,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,2
2016,06,Hollywood,2,860,BATTERY WITH SEXUAL CONTACT,79
2012,13,Newton,1,450,THEFT FROM PERSON - ATTEMPT,1
2018,11,Northeast,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",12
2018,01,Central,2,888,TRESPASSING,179
2012,07,Wilshire,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),31
2010,16,Foothill,2,901,VIOLATION OF RESTRAINING ORDER,128
2016,14,Pacific,2,622,BATTERY ON A FIREFIGHTER,3
2019,06,Hollywood,2,931,"REPLICA FIREARMS(SALE,DISPLAY,MANUFACTURE OR DISTRIBUTE)",3
2018,09,Van Nuys,1,473,"THEFT, COIN MACHINE - GRAND ($950.01 & OVER)",1
2017,06,Hollywood,2,649,DOCUMENT FORGERY / STOLEN FELONY,82
2016,04,Hollenbeck,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",154
2011,04,Hollenbeck,2,664,"BUNCO, PETTY THEFT",5
2016,01,Central,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,19
2018,07,Wilshire,2,903,CONTEMPT OF COURT,10
2019,01,Central,1,510,VEHICLE - STOLEN,406
2019,12,77th Street,1,450,THEFT FROM PERSON - ATTEMPT,3
2012,09,Van Nuys,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),253
2017,03,Southwest,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",115
2010,19,Mission,1,210,ROBBERY,372
2016,12,77th Street,2,756,WEAPONS POSSESSION/BOMBING,1
2010,11,Northeast,2,888,TRESPASSING,79
2019,16,Foothill,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,6
2012,15,N Hollywood,2,900,VIOLATION OF COURT ORDER,107
2013,10,West Valley,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),69
2011,06,Hollywood,1,444,DISHONEST EMPLOYEE - PETTY THEFT,1
2014,02,Rampart,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),56
2019,06,Hollywood,1,761,BRANDISH WEAPON,137
2014,05,Harbor,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,6
2010,19,Mission,1,820,ORAL COPULATION,11
2018,08,West LA,2,662,"BUNCO, GRAND THEFT",101
2017,13,Newton,1,452,"PICKPOCKET, ATTEMPT",1
2011,01,Central,2,850,INDECENT EXPOSURE,22
2013,07,Wilshire,2,928,THREATENING PHONE CALLS/LETTERS,10
2010,12,77th Street,2,446,PETTY THEFT - AUTO REPAIR,1
2014,21,Topanga,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,8
2017,09,Van Nuys,2,949,ILLEGAL DUMPING,2
2011,06,Hollywood,2,662,"BUNCO, GRAND THEFT",10
2016,19,Mission,1,510,VEHICLE - STOLEN,1157
2015,03,Southwest,2,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",3
2018,12,77th Street,2,900,VIOLATION OF COURT ORDER,115
2013,11,Northeast,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",15
2011,16,Foothill,2,660,COUNTERFEIT,2
2017,03,Southwest,2,437,RESISTING ARREST,21
2013,15,N Hollywood,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,12
2012,02,Rampart,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",1
2018,07,Wilshire,2,661,UNAUTHORIZED COMPUTER ACCESS,11
2017,14,Pacific,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),11
2017,06,Hollywood,1,444,DISHONEST EMPLOYEE - PETTY THEFT,2
2019,08,West LA,2,623,BATTERY POLICE (SIMPLE),5
2019,17,Devonshire,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,3
2015,02,Rampart,2,928,THREATENING PHONE CALLS/LETTERS,5
2011,02,Rampart,2,942,BRIBERY,1
2017,08,West LA,2,900,VIOLATION OF COURT ORDER,37
2015,16,Foothill,2,647,THROWING OBJECT AT MOVING VEHICLE,8
2010,13,Newton,2,623,BATTERY POLICE (SIMPLE),35
2010,14,Pacific,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,26
2015,21,Topanga,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,105
2016,01,Central,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",24
2016,08,West LA,2,660,COUNTERFEIT,4
2019,19,Mission,2,664,"BUNCO, PETTY THEFT",61
2016,02,Rampart,2,661,UNAUTHORIZED COMPUTER ACCESS,1
2012,04,Hollenbeck,1,122,"RAPE, ATTEMPTED",1
2019,10,West Valley,2,932,PEEPING TOM,6
2011,11,Northeast,1,110,CRIMINAL HOMICIDE,12
2017,04,Hollenbeck,2,814,CHILD PORNOGRAPHY,3
2017,01,Central,2,660,COUNTERFEIT,2
2011,01,Central,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",1
2010,12,77th Street,2,888,TRESPASSING,50
2019,16,Foothill,2,860,BATTERY WITH SEXUAL CONTACT,56
2016,18,Southeast,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",2
2010,19,Mission,1,487,BOAT - STOLEN,2
2012,08,West LA,2,940,EXTORTION,4
2015,11,Northeast,2,901,VIOLATION OF RESTRAINING ORDER,91
2018,15,N Hollywood,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,27
2019,19,Mission,1,220,ATTEMPTED ROBBERY,47
2017,21,Topanga,2,900,VIOLATION OF COURT ORDER,69
2017,01,Central,2,756,WEAPONS POSSESSION/BOMBING,1
2011,02,Rampart,2,890,FAILURE TO YIELD,1
2011,11,Northeast,1,440,THEFT PLAIN - PETTY ($950 & UNDER),656
2013,13,Newton,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),101
2019,21,Topanga,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,11
2013,12,77th Street,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",17
2013,19,Mission,2,928,THREATENING PHONE CALLS/LETTERS,8
2010,19,Mission,1,648,ARSON,16
2013,13,Newton,2,900,VIOLATION OF COURT ORDER,48
2019,12,77th Street,2,954,CONTRIBUTING,1
2017,06,Hollywood,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),392
2018,14,Pacific,2,920,KIDNAPPING - GRAND ATTEMPT,1
2017,12,77th Street,1,110,CRIMINAL HOMICIDE,49
2010,12,77th Street,2,805,PIMPING,11
2015,12,77th Street,2,434,FALSE IMPRISONMENT,8
2013,13,Newton,2,438,RECKLESS DRIVING,2
2016,02,Rampart,1,450,THEFT FROM PERSON - ATTEMPT,1
2014,11,Northeast,2,623,BATTERY POLICE (SIMPLE),16
2013,03,Southwest,2,755,BOMB SCARE,3
2019,03,Southwest,1,350,"THEFT, PERSON",216
2013,15,N Hollywood,2,662,"BUNCO, GRAND THEFT",7
2016,19,Mission,1,520,VEHICLE - ATTEMPT STOLEN,15
2016,10,West Valley,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",22
2017,01,Central,1,761,BRANDISH WEAPON,173
2013,12,77th Street,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,10
2015,21,Topanga,2,660,COUNTERFEIT,5
2019,14,Pacific,2,814,CHILD PORNOGRAPHY,5
2010,17,Devonshire,2,753,DISCHARGE FIREARMS/SHOTS FIRED,5
2014,16,Foothill,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),305
2018,16,Foothill,2,900,VIOLATION OF COURT ORDER,50
2014,03,Southwest,2,870,CHILD ABANDONMENT,2
2018,07,Wilshire,2,943,CRUELTY TO ANIMALS,3
2010,17,Devonshire,2,901,VIOLATION OF RESTRAINING ORDER,71
2018,17,Devonshire,2,890,FAILURE TO YIELD,2
2012,15,N Hollywood,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,6
2014,14,Pacific,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,11
2018,09,Van Nuys,1,251,SHOTS FIRED AT INHABITED DWELLING,5
2015,06,Hollywood,2,888,TRESPASSING,168
2019,04,Hollenbeck,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",499
2016,07,Wilshire,2,943,CRUELTY TO ANIMALS,1
2019,11,Northeast,2,813,CHILD ANNOYING (17YRS & UNDER),16
2017,20,Olympic,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",275
2014,12,77th Street,2,805,PIMPING,11
2015,15,N Hollywood,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",24
2012,12,77th Street,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,3
2012,06,Hollywood,1,122,"RAPE, ATTEMPTED",11
2018,05,Harbor,2,943,CRUELTY TO ANIMALS,8
2017,20,Olympic,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,8
2013,20,Olympic,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",12
2014,11,Northeast,1,520,VEHICLE - ATTEMPT STOLEN,11
2014,19,Mission,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,15
2010,18,Southeast,1,761,BRANDISH WEAPON,37
2017,13,Newton,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,149
2015,05,Harbor,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,5
2010,01,Central,1,121,"RAPE, FORCIBLE",36
2016,02,Rampart,1,352,PICKPOCKET,8
2012,14,Pacific,1,330,BURGLARY FROM VEHICLE,953
2010,06,Hollywood,2,806,PANDERING,2
2011,14,Pacific,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,9
2012,08,West LA,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2
2011,04,Hollenbeck,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",369
2010,11,Northeast,1,121,"RAPE, FORCIBLE",37
2015,17,Devonshire,1,474,"THEFT, COIN MACHINE - PETTY ($950 & UNDER)",1
2019,10,West Valley,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",283
2014,20,Olympic,2,354,THEFT OF IDENTITY,561
2019,09,Van Nuys,2,890,FAILURE TO YIELD,4
2017,12,77th Street,2,434,FALSE IMPRISONMENT,13
