DATE OCC,AREA,AREA NAME,Part 1-2,Crm Cd,Crm Cd Desc,DR_NO
2020,08,West LA,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",15
2022,07,Wilshire,2,888,TRESPASSING,200
2022,18,Southeast,1,345,DISHONEST EMPLOYEE - GRAND THEFT,1
2020,11,Northeast,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,323
2020,14,Pacific,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",510
2022,19,Mission,2,946,OTHER MISCELLANEOUS CRIME,62
2020,19,Mission,1,820,ORAL COPULATION,11
2020,10,West Valley,1,251,SHOTS FIRED AT INHABITED DWELLING,11
2020,20,Olympic,1,310,BURGLARY,660
2020,15,N Hollywood,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),373
2022,06,Hollywood,2,624,BATTERY - SIMPLE ASSAULT,1115
2022,06,Hollywood,2,850,INDECENT EXPOSURE,15
2021,10,West Valley,1,441,THEFT PLAIN - ATTEMPT,4
2022,03,Southwest,1,351,PURSE SNATCHING,1
2020,20,Olympic,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,3
2022,18,Southeast,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",489
2021,04,Hollenbeck,2,850,INDECENT EXPOSURE,5
2021,09,Van Nuys,1,510,VEHICLE - STOLEN,921
2022,12,77th Street,1,450,THEFT FROM PERSON - ATTEMPT,2
2020,11,Northeast,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",574
2021,14,Pacific,1,487,BOAT - STOLEN,1
2020,03,Southwest,1,350,"THEFT, PERSON",86
2022,03,Southwest,1,440,THEFT PLAIN - PETTY ($950 & UNDER),608
2021,07,Wilshire,2,437,RESISTING ARREST,5
2021,07,Wilshire,1,510,VEHICLE - STOLEN,860
2021,01,Central,1,471,TILL TAP - PETTY ($950 & UNDER),1
2022,05,Harbor,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),298
2020,15,N Hollywood,1,220,ATTEMPTED ROBBERY,30
2022,20,Olympic,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),21
2021,06,Hollywood,2,649,DOCUMENT FORGERY / STOLEN FELONY,27
2021,16,Foothill,2,922,CHILD STEALING,6
2021,14,Pacific,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",20
2021,18,Southeast,2,662,"BUNCO, GRAND THEFT",18
2022,14,Pacific,1,121,"RAPE, FORCIBLE",31
2022,02,Rampart,1,648,ARSON,24
2022,16,Foothill,1,352,PICKPOCKET,1
2021,21,Topanga,2,762,LEWD CONDUCT,4
2022,02,Rampart,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,9
2021,16,Foothill,1,121,"RAPE, FORCIBLE",22
2022,12,77th Street,2,903,CONTEMPT OF COURT,150
2021,11,Northeast,2,888,TRESPASSING,140
2020,17,Devonshire,2,888,TRESPASSING,150
2021,10,West Valley,2,900,VIOLATION OF COURT ORDER,117
2022,12,77th Street,1,351,PURSE SNATCHING,1
2021,14,Pacific,1,820,ORAL COPULATION,6
2021,09,Van Nuys,2,932,PEEPING TOM,4
2022,05,Harbor,1,761,BRANDISH WEAPON,141
2021,18,Southeast,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,7
2020,14,Pacific,1,444,DISHONEST EMPLOYEE - PETTY THEFT,3
2021,10,West Valley,2,940,EXTORTION,25
2020,12,77th Street,1,440,THEFT PLAIN - PETTY ($950 & UNDER),438
2021,07,Wilshire,2,888,TRESPASSING,158
2020,20,Olympic,2,903,CONTEMPT OF COURT,1
2022,18,Southeast,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",10
2021,10,West Valley,2,943,CRUELTY TO ANIMALS,3
2021,08,West LA,2,661,UNAUTHORIZED COMPUTER ACCESS,23
2020,10,West Valley,2,437,RESISTING ARREST,18
2021,09,Van Nuys,2,888,TRESPASSING,130
2022,01,Central,2,850,INDECENT EXPOSURE,22
2021,07,Wilshire,2,446,PETTY THEFT - AUTO REPAIR,1
2021,09,Van Nuys,2,901,VIOLATION OF RESTRAINING ORDER,89
2021,03,Southwest,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",51
2022,10,West Valley,2,666,"BUNCO, ATTEMPT",2
2021,04,Hollenbeck,1,352,PICKPOCKET,1
2022,14,Pacific,2,624,BATTERY - SIMPLE ASSAULT,708
2020,02,Rampart,2,954,CONTRIBUTING,1
2020,09,Van Nuys,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",325
2021,14,Pacific,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",17
2020,09,Van Nuys,1,441,THEFT PLAIN - ATTEMPT,6
2022,01,Central,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",688
2020,18,Southeast,2,354,THEFT OF IDENTITY,263
2022,02,Rampart,2,661,UNAUTHORIZED COMPUTER ACCESS,3
2021,09,Van Nuys,2,438,RECKLESS DRIVING,2
2021,07,Wilshire,2,890,FAILURE TO YIELD,3
2020,06,Hollywood,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",768
2021,01,Central,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1009
2020,09,Van Nuys,2,647,THROWING OBJECT AT MOVING VEHICLE,5
2020,12,77th Street,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",196
2020,12,77th Street,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",15
2022,02,Rampart,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,2
2021,14,Pacific,1,310,BURGLARY,966
2020,11,Northeast,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,23
2020,13,Newton,2,647,THROWING OBJECT AT MOVING VEHICLE,8
2020,09,Van Nuys,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",20
2020,19,Mission,1,350,"THEFT, PERSON",42
2022,12,77th Street,1,522,"VEHICLE - MOTORIZED SCOOTERS, BICYCLES, AND WHEELCHAIRS",1
2020,03,Southwest,2,933,PROWLER,5
2022,14,Pacific,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",704
2021,17,Devonshire,2,439,FALSE POLICE REPORT,5
2022,12,77th Street,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,11
2021,20,Olympic,2,870,CHILD ABANDONMENT,1
2022,20,Olympic,1,110,CRIMINAL HOMICIDE,15
2021,16,Foothill,2,886,DISTURBING THE PEACE,5
2020,07,Wilshire,2,928,THREATENING PHONE CALLS/LETTERS,2
2020,12,77th Street,2,805,PIMPING,16
2020,13,Newton,2,850,INDECENT EXPOSURE,7
2022,11,Northeast,2,922,CHILD STEALING,1
2020,15,N Hollywood,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),323
2021,10,West Valley,2,437,RESISTING ARREST,17
2020,20,Olympic,2,850,INDECENT EXPOSURE,19
2020,10,West Valley,2,903,CONTEMPT OF COURT,13
2022,03,Southwest,2,437,RESISTING ARREST,15
2020,21,Topanga,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,1
2020,09,Van Nuys,2,438,RECKLESS DRIVING,3
2020,09,Van Nuys,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,5
2022,17,Devonshire,2,830,INCEST (SEXUAL ACTS BETWEEN BLOOD RELATIVES),1
2022,12,77th Street,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,7
2021,14,Pacific,1,122,"RAPE, ATTEMPTED",3
2022,01,Central,2,649,DOCUMENT FORGERY / STOLEN FELONY,21
2022,21,Topanga,2,753,DISCHARGE FIREARMS/SHOTS FIRED,12
2020,06,Hollywood,2,903,CONTEMPT OF COURT,9
2021,14,Pacific,1,352,PICKPOCKET,4
2021,08,West LA,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,275
2022,19,Mission,1,122,"RAPE, ATTEMPTED",3
2022,13,Newton,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",882
2021,17,Devonshire,2,910,KIDNAPPING,1
2022,19,Mission,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,136
2020,17,Devonshire,1,350,"THEFT, PERSON",15
2021,10,West Valley,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,4
2022,21,Topanga,2,625,OTHER ASSAULT,32
2020,13,Newton,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,23
2022,06,Hollywood,1,761,BRANDISH WEAPON,164
2022,14,Pacific,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",3
2020,15,N Hollywood,1,510,VEHICLE - STOLEN,992
2021,12,77th Street,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,920
2021,13,Newton,1,121,"RAPE, FORCIBLE",40
2022,14,Pacific,2,890,FAILURE TO YIELD,8
2021,21,Topanga,1,648,ARSON,8
2021,18,Southeast,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),164
2020,09,Van Nuys,1,310,BURGLARY,571
2021,16,Foothill,2,850,INDECENT EXPOSURE,1
2020,21,Topanga,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",3
2022,18,Southeast,2,434,FALSE IMPRISONMENT,2
2021,12,77th Street,2,806,PANDERING,3
2022,14,Pacific,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),10
2021,09,Van Nuys,2,624,BATTERY - SIMPLE ASSAULT,569
2021,17,Devonshire,2,946,OTHER MISCELLANEOUS CRIME,69
2020,20,Olympic,2,886,DISTURBING THE PEACE,8
2021,10,West Valley,2,840,"BEASTIALITY, CRIME AGAINST NATURE SEXUAL ASSLT WITH ANIM",2
2022,14,Pacific,2,666,"BUNCO, ATTEMPT",1
2022,13,Newton,2,624,BATTERY - SIMPLE ASSAULT,1027
2021,02,Rampart,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,12
2020,16,Foothill,2,237,CHILD NEGLECT (SEE 300 W.I.C.),19
2022,17,Devonshire,2,434,FALSE IMPRISONMENT,1
2022,08,West LA,1,761,BRANDISH WEAPON,93
2021,04,Hollenbeck,1,471,TILL TAP - PETTY ($950 & UNDER),1
2022,19,Mission,1,480,BIKE - STOLEN,14
2021,15,N Hollywood,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",152
2020,10,West Valley,2,933,PROWLER,14
2022,18,Southeast,2,920,KIDNAPPING - GRAND ATTEMPT,6
2022,10,West Valley,2,920,KIDNAPPING - GRAND ATTEMPT,3
2021,20,Olympic,1,353,DRUNK ROLL,1
2020,19,Mission,2,886,DISTURBING THE PEACE,11
2020,17,Devonshire,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,143
2020,14,Pacific,2,922,CHILD STEALING,1
2020,06,Hollywood,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,11
2020,17,Devonshire,1,121,"RAPE, FORCIBLE",26
2022,17,Devonshire,2,755,BOMB SCARE,3
2022,15,N Hollywood,2,933,PROWLER,2
2020,21,Topanga,2,438,RECKLESS DRIVING,1
2021,18,Southeast,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,325
2020,11,Northeast,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",1
2022,12,77th Street,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,19
2020,15,N Hollywood,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),573
2021,02,Rampart,2,860,BATTERY WITH SEXUAL CONTACT,42
2022,14,Pacific,2,922,CHILD STEALING,3
2020,02,Rampart,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",1
2022,01,Central,2,888,TRESPASSING,153
2022,09,Van Nuys,2,946,OTHER MISCELLANEOUS CRIME,71
2022,06,Hollywood,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,104
2022,13,Newton,2,647,THROWING OBJECT AT MOVING VEHICLE,7
2022,17,Devonshire,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",327
2022,14,Pacific,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,15
2020,18,Southeast,2,438,RECKLESS DRIVING,3
2021,14,Pacific,2,932,PEEPING TOM,8
2020,18,Southeast,2,762,LEWD CONDUCT,6
2020,03,Southwest,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",2
2022,09,Van Nuys,2,932,PEEPING TOM,6
2022,03,Southwest,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,50
2022,21,Topanga,2,647,THROWING OBJECT AT MOVING VEHICLE,13
2020,21,Topanga,1,350,"THEFT, PERSON",11
2021,18,Southeast,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",1
2022,01,Central,2,814,CHILD PORNOGRAPHY,3
2021,09,Van Nuys,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,132
2020,03,Southwest,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,83
2020,07,Wilshire,2,662,"BUNCO, GRAND THEFT",57
2020,05,Harbor,1,110,CRIMINAL HOMICIDE,17
2020,01,Central,1,480,BIKE - STOLEN,201
2021,11,Northeast,1,310,BURGLARY,577
2020,04,Hollenbeck,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,6
2022,21,Topanga,1,487,BOAT - STOLEN,3
2020,09,Van Nuys,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,10
2020,13,Newton,1,320,"BURGLARY, ATTEMPTED",37
2020,04,Hollenbeck,2,762,LEWD CONDUCT,11
2020,06,Hollywood,2,940,EXTORTION,20
2022,13,Newton,2,940,EXTORTION,10
2021,15,N Hollywood,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),25
2021,14,Pacific,1,441,THEFT PLAIN - ATTEMPT,8
2020,20,Olympic,1,210,ROBBERY,373
2021,16,Foothill,2,814,CHILD PORNOGRAPHY,8
2020,12,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1507
2022,10,West Valley,1,352,PICKPOCKET,11
2022,18,Southeast,2,647,THROWING OBJECT AT MOVING VEHICLE,4
2021,10,West Valley,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,104
2020,01,Central,1,648,ARSON,59
2022,05,Harbor,1,121,"RAPE, FORCIBLE",32
2021,20,Olympic,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",86
2021,08,West LA,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),496
2020,13,Newton,2,920,KIDNAPPING - GRAND ATTEMPT,4
2022,15,N Hollywood,2,623,BATTERY POLICE (SIMPLE),17
2020,09,Van Nuys,2,664,"BUNCO, PETTY THEFT",20
2021,15,N Hollywood,1,761,BRANDISH WEAPON,125
2020,09,Van Nuys,2,890,FAILURE TO YIELD,8
2020,21,Topanga,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,22
2022,04,Hollenbeck,2,354,THEFT OF IDENTITY,828
2022,07,Wilshire,1,510,VEHICLE - STOLEN,837
2022,21,Topanga,1,510,VEHICLE - STOLEN,652
2022,11,Northeast,2,943,CRUELTY TO ANIMALS,2
2020,03,Southwest,2,901,VIOLATION OF RESTRAINING ORDER,189
2020,20,Olympic,2,940,EXTORTION,18
2020,01,Central,2,890,FAILURE TO YIELD,11
2020,19,Mission,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,6
2022,13,Newton,2,903,CONTEMPT OF COURT,3
2021,12,77th Street,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",39
2022,01,Central,2,437,RESISTING ARREST,15
2022,15,N Hollywood,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,28
2021,05,Harbor,2,814,CHILD PORNOGRAPHY,1
2021,08,West LA,2,624,BATTERY - SIMPLE ASSAULT,678
2020,20,Olympic,2,623,BATTERY POLICE (SIMPLE),24
2020,14,Pacific,1,352,PICKPOCKET,3
2021,03,Southwest,1,443,SHOPLIFTING - ATTEMPT,2
2022,17,Devonshire,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,4
2021,04,Hollenbeck,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,1
2020,09,Van Nuys,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),238
2021,05,Harbor,2,850,INDECENT EXPOSURE,6
2020,17,Devonshire,2,886,DISTURBING THE PEACE,15
2021,07,Wilshire,2,943,CRUELTY TO ANIMALS,2
2020,02,Rampart,1,761,BRANDISH WEAPON,150
2022,14,Pacific,2,924,TELEPHONE PROPERTY - DAMAGE,1
2021,17,Devonshire,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",8
2022,05,Harbor,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,15
2022,12,77th Street,2,625,OTHER ASSAULT,32
2021,06,Hollywood,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,16
2020,07,Wilshire,2,946,OTHER MISCELLANEOUS CRIME,114
2020,04,Hollenbeck,2,434,FALSE IMPRISONMENT,4
2020,12,77th Street,2,622,BATTERY ON A FIREFIGHTER,2
2021,04,Hollenbeck,1,251,SHOTS FIRED AT INHABITED DWELLING,46
2020,01,Central,1,761,BRANDISH WEAPON,202
2020,10,West Valley,1,520,VEHICLE - ATTEMPT STOLEN,16
2022,11,Northeast,1,440,THEFT PLAIN - PETTY ($950 & UNDER),536
2021,06,Hollywood,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",2
2022,14,Pacific,2,660,COUNTERFEIT,1
2020,11,Northeast,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,10
2021,02,Rampart,2,903,CONTEMPT OF COURT,3
2022,08,West LA,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,9
2021,07,Wilshire,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,13
2021,08,West LA,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,197
2022,06,Hollywood,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,4
2021,14,Pacific,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",510
2020,07,Wilshire,2,354,THEFT OF IDENTITY,425
2021,20,Olympic,2,347,GRAND THEFT / INSURANCE FRAUD,1
2020,20,Olympic,1,440,THEFT PLAIN - PETTY ($950 & UNDER),584
2020,09,Van Nuys,1,220,ATTEMPTED ROBBERY,33
2021,15,N Hollywood,1,220,ATTEMPTED ROBBERY,37
2021,19,Mission,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),2
2022,14,Pacific,2,753,DISCHARGE FIREARMS/SHOTS FIRED,19
2022,04,Hollenbeck,1,320,"BURGLARY, ATTEMPTED",32
2022,03,Southwest,1,352,PICKPOCKET,54
2021,12,77th Street,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",1
2022,21,Topanga,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",367
2022,01,Central,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),2
2022,15,N Hollywood,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,124
2021,08,West LA,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,37
2020,09,Van Nuys,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",2
2021,06,Hollywood,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),21
2021,19,Mission,2,625,OTHER ASSAULT,28
2020,16,Foothill,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",1
2020,17,Devonshire,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,8
2020,03,Southwest,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),26
2020,16,Foothill,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),119
2022,07,Wilshire,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),584
2021,20,Olympic,1,520,VEHICLE - ATTEMPT STOLEN,29
2021,19,Mission,2,661,UNAUTHORIZED COMPUTER ACCESS,2
2022,06,Hollywood,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,228
2022,05,Harbor,2,625,OTHER ASSAULT,42
2021,01,Central,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",914
2020,06,Hollywood,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),166
2021,02,Rampart,2,237,CHILD NEGLECT (SEE 300 W.I.C.),7
2020,11,Northeast,2,622,BATTERY ON A FIREFIGHTER,4
2020,20,Olympic,1,648,ARSON,36
2021,09,Van Nuys,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,1
2021,13,Newton,1,220,ATTEMPTED ROBBERY,81
2021,19,Mission,1,122,"RAPE, ATTEMPTED",3
2020,02,Rampart,2,903,CONTEMPT OF COURT,4
2021,01,Central,1,353,DRUNK ROLL,1
2022,17,Devonshire,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",6
2021,02,Rampart,1,320,"BURGLARY, ATTEMPTED",28
2021,14,Pacific,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,15
2020,07,Wilshire,2,763,STALKING,11
2021,04,Hollenbeck,1,330,BURGLARY FROM VEHICLE,308
2020,06,Hollywood,2,814,CHILD PORNOGRAPHY,2
2020,14,Pacific,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",6
2021,16,Foothill,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",14
2020,08,West LA,1,487,BOAT - STOLEN,1
2022,10,West Valley,1,441,THEFT PLAIN - ATTEMPT,2
2020,08,West LA,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",5
2021,12,77th Street,1,122,"RAPE, ATTEMPTED",7
2022,16,Foothill,1,480,BIKE - STOLEN,6
2020,02,Rampart,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,2
2020,03,Southwest,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,225
2022,05,Harbor,2,886,DISTURBING THE PEACE,6
2020,03,Southwest,2,922,CHILD STEALING,9
2020,11,Northeast,1,480,BIKE - STOLEN,96
2020,08,West LA,1,441,THEFT PLAIN - ATTEMPT,5
2020,14,Pacific,2,814,CHILD PORNOGRAPHY,3
2022,13,Newton,2,946,OTHER MISCELLANEOUS CRIME,34
2021,02,Rampart,1,345,DISHONEST EMPLOYEE - GRAND THEFT,2
2022,19,Mission,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",15
2022,17,Devonshire,1,480,BIKE - STOLEN,34
2021,11,Northeast,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),5
2022,13,Newton,2,755,BOMB SCARE,2
2020,13,Newton,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,13
2022,15,N Hollywood,2,890,FAILURE TO YIELD,4
2020,01,Central,1,510,VEHICLE - STOLEN,594
2022,01,Central,2,753,DISCHARGE FIREARMS/SHOTS FIRED,33
2022,08,West LA,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",3
2020,07,Wilshire,1,761,BRANDISH WEAPON,111
2022,17,Devonshire,1,441,THEFT PLAIN - ATTEMPT,5
2021,18,Southeast,2,932,PEEPING TOM,3
2021,13,Newton,2,625,OTHER ASSAULT,45
2021,12,77th Street,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,48
2021,07,Wilshire,1,820,ORAL COPULATION,4
2022,18,Southeast,2,860,BATTERY WITH SEXUAL CONTACT,30
2020,04,Hollenbeck,2,237,CHILD NEGLECT (SEE 300 W.I.C.),9
2020,09,Van Nuys,2,921,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,2
2020,02,Rampart,2,666,"BUNCO, ATTEMPT",10
2021,04,Hollenbeck,2,942,BRIBERY,1
2020,09,Van Nuys,2,922,CHILD STEALING,10
2020,19,Mission,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,10
2020,21,Topanga,2,661,UNAUTHORIZED COMPUTER ACCESS,10
2021,15,N Hollywood,2,940,EXTORTION,19
2021,21,Topanga,1,444,DISHONEST EMPLOYEE - PETTY THEFT,1
2020,21,Topanga,2,756,WEAPONS POSSESSION/BOMBING,1
2021,05,Harbor,2,755,BOMB SCARE,3
2021,09,Van Nuys,2,763,STALKING,10
2021,15,N Hollywood,1,510,VEHICLE - STOLEN,1025
2020,05,Harbor,1,520,VEHICLE - ATTEMPT STOLEN,40
2022,20,Olympic,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,8
2021,04,Hollenbeck,2,237,CHILD NEGLECT (SEE 300 W.I.C.),9
2020,14,Pacific,1,220,ATTEMPTED ROBBERY,37
2020,12,77th Street,2,762,LEWD CONDUCT,2
2020,03,Southwest,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,6
2022,09,Van Nuys,2,660,COUNTERFEIT,3
2021,09,Van Nuys,1,443,SHOPLIFTING - ATTEMPT,1
2020,12,77th Street,2,903,CONTEMPT OF COURT,158
2020,01,Central,2,755,BOMB SCARE,16
2021,11,Northeast,2,762,LEWD CONDUCT,7
2020,01,Central,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,2
2020,05,Harbor,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,582
2020,08,West LA,2,622,BATTERY ON A FIREFIGHTER,4
2021,10,West Valley,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),360
2022,18,Southeast,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",201
2020,04,Hollenbeck,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",193
2021,06,Hollywood,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),226
2021,20,Olympic,1,251,SHOTS FIRED AT INHABITED DWELLING,5
2020,20,Olympic,2,933,PROWLER,1
2022,09,Van Nuys,2,625,OTHER ASSAULT,35
2021,11,Northeast,2,622,BATTERY ON A FIREFIGHTER,3
2020,07,Wilshire,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),256
2022,19,Mission,2,666,"BUNCO, ATTEMPT",1
2021,18,Southeast,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),5
2021,10,West Valley,2,438,RECKLESS DRIVING,19
2021,05,Harbor,1,648,ARSON,22
2022,19,Mission,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),1
2020,17,Devonshire,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),11
2021,09,Van Nuys,2,437,RESISTING ARREST,8
2020,18,Southeast,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),8
2021,18,Southeast,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1131
2021,10,West Valley,2,903,CONTEMPT OF COURT,19
2020,16,Foothill,1,441,THEFT PLAIN - ATTEMPT,5
